booking_id,user_id,technician_id,service_category,problem_description,booking_date,status,final_cost,rating,simulated_distance_deg
1645,38,10,Plumbing,"Toilet is constantly running, wasting water.",2026-01-21 22:24:04.568075,Canceled,0,,0.0131
1646,405,29,Electrical,Wiring for the new smart TV setup.,2025-12-09 22:24:04.568075,Completed,256,3.0,0.0423
1647,458,4,Electrical,Need smart home wiring for lights and thermostat.,2025-11-26 22:24:04.568075,Canceled,0,,0.1286
1648,17,52,Plumbing,Shower drain is very slow and smells terrible.,2025-10-24 22:24:04.568075,Completed,326,5.0,0.0329
1649,352,7,Carpentry,Antique wooden table has cracks and needs restoration.,2025-11-19 22:24:04.568075,Completed,932,5.0,0.0176
1650,166,52,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-06-12 22:24:04.568075,Completed,978,4.0,0.3232
1651,434,54,Carpentry,Kitchen cabinet hinges are broken.,2025-12-06 22:24:04.568075,Completed,215,3.0,0.422
1652,272,3,Plumbing,Shower drain is very slow and smells terrible.,2026-01-24 22:24:04.568075,Canceled,0,,0.0439
1653,156,30,Plumbing,"Toilet is constantly running, wasting water.",2025-10-21 22:24:04.568075,Completed,584,5.0,0.0206
1654,96,19,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-06-12 22:24:04.568075,Canceled,0,,0.3029
1655,457,58,Carpentry,Antique wooden table has cracks and needs restoration.,2025-05-05 22:24:04.568075,Completed,250,3.0,0.0223
1656,127,36,Carpentry,New office desk needs professional assembly.,2025-10-20 22:24:04.568075,Completed,215,4.0,0.3025
1657,336,67,Electrical,Wall outlet stopped working and smells like burning.,2025-04-15 22:24:04.568075,Completed,832,5.0,0.0186
1658,141,60,Plumbing,My kitchen sink is leaking continuously.,2026-03-03 22:24:04.568075,Completed,228,4.0,0.0171
1659,210,37,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-09-10 22:24:04.568075,Canceled,0,,0.0308
1660,434,96,Carpentry,Assembling a new IKEA wardrobe.,2025-08-01 22:24:04.568075,Completed,269,4.0,0.0305
1661,399,90,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-04-14 22:24:04.568075,Canceled,0,,0.3317
1662,4,90,Electrical,Wiring for the new smart TV setup.,2026-03-10 22:24:04.568075,Completed,280,4.0,0.0181
1663,13,13,Electrical,Wiring for the new smart TV setup.,2025-11-01 22:24:04.568075,Completed,518,4.0,0.0125
1664,2,1,Carpentry,New office desk needs professional assembly.,2025-05-15 22:24:04.568075,Canceled,0,,0.0015
1665,384,59,Electrical,Need smart home wiring for lights and thermostat.,2025-05-13 22:24:04.568075,Completed,630,4.0,0.034
1666,149,75,Plumbing,Need help installing a new washing machine drain.,2025-07-05 22:24:04.568075,Completed,422,5.0,0.022
1667,196,44,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-12-02 22:24:04.568075,Completed,843,5.0,0.1171
1668,220,60,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-05-31 22:24:04.568075,Completed,228,4.0,0.1262
1669,344,97,Electrical,Need to rewire the living room for extra outlets.,2025-11-01 22:24:04.568075,Canceled,0,,0.3125
1670,62,58,Carpentry,Assembling a new IKEA wardrobe.,2025-03-25 22:24:04.568075,Canceled,0,,0.2884
1671,25,52,Plumbing,Shower drain is very slow and smells terrible.,2025-06-17 22:24:04.568075,Completed,326,5.0,0.3455
1672,207,77,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-06-07 22:24:04.568075,Completed,729,4.0,0.0335
1673,58,99,Carpentry,Fixing a broken leg on the dining table.,2025-10-27 22:24:04.568075,Completed,406,4.0,0.0333
1674,212,18,Carpentry,Assembling a new IKEA wardrobe.,2025-11-11 22:24:04.568075,Canceled,0,,0.0091
1675,462,27,Carpentry,Fixing a broken leg on the dining table.,2025-04-06 22:24:04.568075,Completed,898,4.0,0.0006
1676,235,61,Electrical,Wall outlet stopped working and smells like burning.,2025-04-26 22:24:04.568075,Completed,1158,4.0,0.0578
1677,218,91,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-06-14 22:24:04.568075,Canceled,0,,0.0492
1678,230,47,Carpentry,Assembling a new IKEA wardrobe.,2026-02-23 22:24:04.568075,Completed,404,5.0,0.0193
1679,25,28,Plumbing,The kitchen drain is clogged and water backs up.,2026-03-22 22:24:04.568075,Completed,236,3.0,0.4257
1680,398,6,Carpentry,Fixing a broken leg on the dining table.,2026-03-15 22:24:04.568075,Completed,504,4.0,0.0311
1681,13,90,Electrical,Wiring for the new smart TV setup.,2025-08-29 22:24:04.568075,Canceled,0,,0.026
1682,434,96,Carpentry,"Bathroom cabinet door fell off, need repair.",2026-01-28 22:24:04.568075,Canceled,0,,0.0305
1683,485,62,Plumbing,The kitchen drain is clogged and water backs up.,2025-12-25 22:24:04.568075,Completed,321,5.0,0.0327
1684,363,87,Electrical,Need smart home wiring for lights and thermostat.,2026-02-18 22:24:04.568075,Canceled,0,,0.0092
1685,6,17,Plumbing,"Toilet is constantly running, wasting water.",2026-02-17 22:24:04.568075,Canceled,0,,0.2865
1686,139,58,Carpentry,Assembling a new IKEA wardrobe.,2025-08-23 22:24:04.568075,Canceled,0,,0.0203
1687,376,98,Electrical,Need to rewire the living room for extra outlets.,2025-05-25 22:24:04.568075,Completed,480,3.0,0.0168
1688,266,3,Plumbing,Need help installing a new washing machine drain.,2025-12-29 22:24:04.568075,Completed,206,2.0,0.1699
1689,473,92,Plumbing,The water heater is making strange noises and water is cold.,2025-12-23 22:24:04.568075,Completed,645,3.0,0.3646
1690,133,34,Carpentry,Antique wooden table has cracks and needs restoration.,2025-12-05 22:24:04.568075,Canceled,0,,0.3904
1691,479,93,Electrical,Need to rewire the living room for extra outlets.,2025-08-01 22:24:04.568075,Canceled,0,,0.299
1692,146,87,Electrical,Wiring for the new smart TV setup.,2026-02-18 22:24:04.568075,Completed,468,5.0,0.0296
1693,244,85,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-07-20 22:24:04.568075,Completed,804,4.0,0.0124
1694,366,43,Electrical,Need smart home wiring for lights and thermostat.,2026-02-06 22:24:04.568075,Completed,306,3.0,0.0222
1695,246,8,Plumbing,Need help installing a new washing machine drain.,2026-02-26 22:24:04.568075,Completed,512,5.0,0.0081
1696,230,23,Carpentry,Antique wooden table has cracks and needs restoration.,2025-07-26 22:24:04.568075,Completed,1138,5.0,0.0373
1697,342,20,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-05-11 22:24:04.568075,Completed,333,4.0,0.0276
1698,194,60,Plumbing,The kitchen drain is clogged and water backs up.,2025-05-02 22:24:04.568075,Canceled,0,,0.0412
1699,197,8,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-09-27 22:24:04.568075,Completed,768,4.0,0.0073
1700,486,88,Electrical,Wiring for the new smart TV setup.,2025-08-04 22:24:04.568075,Completed,1158,5.0,0.135
1701,138,68,Plumbing,Dishwasher water line needs professional installation.,2025-11-02 22:24:04.568075,Completed,362,5.0,0.0194
1702,394,39,Plumbing,"Toilet is constantly running, wasting water.",2025-12-05 22:24:04.568075,Completed,129,4.0,0.006
1703,140,67,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-12-17 22:24:04.568075,Completed,1248,5.0,0.3443
1704,442,38,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-06-10 22:24:04.568075,Completed,338,3.0,0.03
1705,49,84,Plumbing,Need help installing a new washing machine drain.,2025-05-22 22:24:04.568075,Completed,382,4.0,0.0114
1706,289,11,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-09-28 22:24:04.568075,Completed,105,4.0,0.0136
1707,99,55,Carpentry,Kitchen cabinet hinges are broken.,2025-06-03 22:24:04.568075,Completed,160,3.0,0.0347
1708,301,49,Plumbing,The kitchen drain is clogged and water backs up.,2025-08-25 22:24:04.568075,Completed,518,4.0,0.1383
1709,350,94,Electrical,Need to install a new ceiling fan in the bedroom.,2025-11-27 22:24:04.568075,Completed,244,4.0,0.0155
1710,389,24,Plumbing,My kitchen sink is leaking continuously.,2025-11-23 22:24:04.568075,Completed,718,5.0,0.0336
1711,65,31,Carpentry,Antique wooden table has cracks and needs restoration.,2025-09-10 22:24:04.568075,Completed,394,3.0,0.3102
1712,398,6,Carpentry,Assembling a new IKEA wardrobe.,2025-05-28 22:24:04.568075,Canceled,0,,0.0311
1713,351,97,Electrical,The fuse box keeps tripping when I turn on the AC.,2026-02-26 22:24:04.568075,Canceled,0,,0.0184
1714,234,19,Carpentry,New office desk needs professional assembly.,2025-05-06 22:24:04.568075,Completed,383,4.0,0.2969
1715,341,43,Electrical,Need smart home wiring for lights and thermostat.,2025-10-10 22:24:04.568075,Completed,204,3.0,0.006
1716,408,17,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-11-03 22:24:04.568075,Completed,372,3.0,0.022
1717,465,70,Electrical,Need to install a new ceiling fan in the bedroom.,2025-06-14 22:24:04.568075,Canceled,0,,0.0048
1718,34,17,Plumbing,My kitchen sink is leaking continuously.,2026-03-19 22:24:04.568075,Completed,372,3.0,0.0264
1719,280,8,Plumbing,The water heater is making strange noises and water is cold.,2026-01-02 22:24:04.568075,Completed,768,4.0,0.0061
1720,346,49,Plumbing,"Bathroom pipe burst, flooding the floor!",2026-01-11 22:24:04.568075,Completed,777,4.0,0.025
1721,364,25,Carpentry,The bedroom door is stuck and won't close.,2025-12-04 22:24:04.568075,Completed,370,3.0,0.3235
1722,194,55,Carpentry,The bedroom door is stuck and won't close.,2025-06-22 22:24:04.568075,Completed,320,3.0,0.0358
1723,408,91,Plumbing,My kitchen sink is leaking continuously.,2026-03-18 22:24:04.568075,Completed,408,4.0,0.0134
1724,120,21,Electrical,Need smart home wiring for lights and thermostat.,2025-04-02 22:24:04.568075,Completed,1026,5.0,0.0304
1725,159,24,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-10-03 22:24:04.568075,Completed,1077,5.0,0.0182
1726,310,84,Plumbing,The water heater is making strange noises and water is cold.,2025-06-23 22:24:04.568075,Completed,573,4.0,0.1253
1727,122,85,Plumbing,The water heater is making strange noises and water is cold.,2025-06-08 22:24:04.568075,Canceled,0,,0.2942
1728,51,64,Carpentry,Kitchen cabinet hinges are broken.,2025-04-21 22:24:04.568075,Canceled,0,,0.4339
1729,301,37,Electrical,Need smart home wiring for lights and thermostat.,2025-06-22 22:24:04.568075,Canceled,0,,0.0402
1730,89,98,Electrical,Half the lights in the apartment went out suddenly.,2025-08-21 22:24:04.568075,Canceled,0,,0.0255
1731,468,12,Plumbing,The toilet won't flush properly.,2025-09-30 22:24:04.568075,Completed,746,5.0,0.0934
1732,35,47,Carpentry,"Front door lock mechanism is jammed, door won't open.",2026-01-21 22:24:04.568075,Completed,404,5.0,0.02
1733,104,85,Plumbing,Dishwasher water line needs professional installation.,2025-08-06 22:24:04.568075,Canceled,0,,0.0233
1734,312,86,Plumbing,My kitchen sink is leaking continuously.,2026-02-09 22:24:04.568075,Completed,480,5.0,0.0311
1735,182,2,Electrical,Main circuit breaker needs inspection and replacement.,2026-01-16 22:24:04.568075,Completed,1191,4.0,0.1377
1736,103,19,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-05-03 22:24:04.568075,Completed,383,4.0,0.0517
1737,486,88,Electrical,Wiring for the new smart TV setup.,2025-07-25 22:24:04.568075,Completed,1737,5.0,0.135
1738,359,49,Plumbing,Need help installing a new washing machine drain.,2025-12-31 22:24:04.568075,Canceled,0,,0.0111
1739,419,39,Plumbing,"Toilet is constantly running, wasting water.",2026-02-02 22:24:04.568075,Canceled,0,,0.0076
1740,498,84,Plumbing,The water heater is making strange noises and water is cold.,2025-11-23 22:24:04.568075,Completed,382,4.0,0.009
1741,206,38,Plumbing,The water heater is making strange noises and water is cold.,2025-10-02 22:24:04.568075,Canceled,0,,0.4335
1742,104,39,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-08-13 22:24:04.568075,Completed,387,4.0,0.0174
1743,354,47,Carpentry,The bedroom door is stuck and won't close.,2025-04-26 22:24:04.568075,Completed,404,5.0,0.1664
1744,87,92,Plumbing,The water heater is making strange noises and water is cold.,2025-12-31 22:24:04.568075,Canceled,0,,0.0332
1745,129,84,Plumbing,The water heater is making strange noises and water is cold.,2025-08-31 22:24:04.568075,Completed,573,3.0,0.3916
1746,380,99,Carpentry,"Bathroom cabinet door fell off, need repair.",2026-03-19 22:24:04.568075,Completed,406,4.0,0.0387
1747,462,22,Plumbing,"Toilet is constantly running, wasting water.",2025-09-02 22:24:04.568075,Completed,528,4.0,0.0185
1748,147,31,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-09-06 22:24:04.568075,Completed,394,4.0,0.0167
1749,496,30,Plumbing,My kitchen sink is leaking continuously.,2026-01-27 22:24:04.568075,Completed,876,5.0,0.0104
1750,234,62,Plumbing,"Toilet is constantly running, wasting water.",2025-06-18 22:24:04.568075,Completed,321,5.0,0.002
1751,161,85,Plumbing,The toilet won't flush properly.,2026-03-13 22:24:04.568075,Canceled,0,,0.3168
1752,366,11,Electrical,Wall outlet stopped working and smells like burning.,2025-12-22 22:24:04.568075,Canceled,0,,0.3154
1753,448,32,Electrical,Need to rewire the living room for extra outlets.,2026-02-17 22:24:04.568075,Canceled,0,,0.0473
1754,49,84,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-09-30 22:24:04.568075,Completed,382,4.0,0.0114
1755,196,99,Carpentry,Antique wooden table has cracks and needs restoration.,2026-03-13 22:24:04.568075,Completed,406,4.0,0.1025
1756,157,27,Carpentry,The bedroom door is stuck and won't close.,2025-11-04 22:24:04.568075,Canceled,0,,0.4003
1757,156,30,Plumbing,My kitchen sink is leaking continuously.,2026-03-20 22:24:04.568075,Completed,876,5.0,0.0206
1758,229,52,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-07-13 22:24:04.568075,Canceled,0,,0.3462
1759,351,61,Electrical,Main circuit breaker needs inspection and replacement.,2025-04-09 22:24:04.568075,Canceled,0,,0.3035
1760,463,64,Carpentry,Kitchen cabinet hinges are broken.,2026-02-11 22:24:04.568075,Completed,378,5.0,0.1286
1761,87,20,Carpentry,Assembling a new IKEA wardrobe.,2025-12-03 22:24:04.568075,Completed,333,5.0,0.3875
1762,80,81,Electrical,Wall outlet stopped working and smells like burning.,2026-01-05 22:24:04.568075,Completed,544,4.0,0.0869
1763,216,48,Plumbing,Dishwasher water line needs professional installation.,2025-05-26 22:24:04.568075,Completed,1146,5.0,0.0133
1764,416,44,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-08-09 22:24:04.568075,Completed,843,5.0,0.0314
1765,377,13,Electrical,Main circuit breaker needs inspection and replacement.,2026-03-04 22:24:04.568075,Completed,1036,4.0,0.0223
1766,453,80,Electrical,Wiring for the new smart TV setup.,2025-03-23 22:24:04.568075,Completed,738,4.0,0.0098
1767,105,67,Electrical,Sparking sound coming from the wall outlet.,2025-04-17 22:24:04.568075,Canceled,0,,0.3322
1768,142,95,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-08-09 22:24:04.568075,Completed,700,5.0,0.0149
1769,310,24,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-04-13 22:24:04.568075,Completed,718,5.0,0.0324
1770,268,60,Plumbing,Shower drain is very slow and smells terrible.,2025-10-08 22:24:04.568075,Completed,114,4.0,0.0311
1771,360,58,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-04-03 22:24:04.568075,Completed,250,3.0,0.0207
1772,381,44,Plumbing,Shower drain is very slow and smells terrible.,2025-07-27 22:24:04.568075,Completed,281,5.0,0.0044
1773,398,61,Electrical,Main circuit breaker needs inspection and replacement.,2026-02-05 22:24:04.568075,Completed,1737,5.0,0.1345
1774,165,47,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-04-03 22:24:04.568075,Completed,404,5.0,0.0364
1775,476,30,Plumbing,Dishwasher water line needs professional installation.,2025-07-28 22:24:04.568075,Completed,584,5.0,0.0273
1776,401,58,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-09-12 22:24:04.568075,Completed,250,3.0,0.0049
1777,445,31,Carpentry,The bedroom door is stuck and won't close.,2025-04-28 22:24:04.568075,Completed,197,5.0,0.0111
1778,97,83,Plumbing,Dishwasher water line needs professional installation.,2025-05-09 22:24:04.568075,Canceled,0,,0.3567
1779,7,98,Electrical,Wall outlet stopped working and smells like burning.,2025-04-08 22:24:04.568075,Completed,320,3.0,0.3187
1780,482,38,Plumbing,The toilet won't flush properly.,2025-04-22 22:24:04.568075,Canceled,0,,0.038
1781,249,24,Plumbing,"Toilet is constantly running, wasting water.",2026-01-02 22:24:04.568075,Completed,718,4.0,0.0089
1782,436,44,Plumbing,My kitchen sink is leaking continuously.,2025-10-18 22:24:04.568075,Completed,843,4.0,0.4031
1783,169,44,Plumbing,Shower drain is very slow and smells terrible.,2026-02-04 22:24:04.568075,Completed,562,4.0,0.0205
1784,278,30,Plumbing,My kitchen sink is leaking continuously.,2026-02-02 22:24:04.568075,Canceled,0,,0.3802
1785,403,81,Electrical,Need smart home wiring for lights and thermostat.,2025-06-28 22:24:04.568075,Completed,544,4.0,0.0896
1786,199,14,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-04-25 22:24:04.568075,Completed,272,3.0,0.3812
1787,333,71,Electrical,Need smart home wiring for lights and thermostat.,2026-02-11 22:24:04.568075,Completed,579,3.0,0.1025
